--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
/home/gpuadmin/dataset/test/output_product_crop/632_236_669_252.png	ASF33                    	0.9999
/home/gpuadmin/dataset/test/output_product_crop/645_189_675_204.png	ACP1                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/705_323_739_337.png	APN31                    	0.9992
/home/gpuadmin/dataset/test/output_product_crop/717_743_745_759.png	ACP1                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/721_775_754_789.png	APN36                    	0.9987
/home/gpuadmin/dataset/test/output_product_crop/730_283_765_298.png	AP36                     	0.7457
/home/gpuadmin/dataset/test/output_product_crop/733_582_771_597.png	APN36                    	0.9998
/home/gpuadmin/dataset/test/output_product_crop/734_479_770_494.png	APN36                    	0.9997
/home/gpuadmin/dataset/test/output_product_crop/782_575_805_591.png	AP2                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/783_485_806_500.png	AP2                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/791_769_810_785.png	AP2                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/902_744_930_758.png	ACP1                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1087_744_1116_759.png	ACP1                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/1273_744_1301_759.png	ACP1                     	1.0000
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/home/gpuadmin/dataset/test/output_product_crop/251_658_281_675.png	ACP5                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/309_675_339_691.png	AMT1                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/334_451_366_465.png	AMT1                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/371_658_399_674.png	ACP5                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/487_659_518_673.png	ACP5                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/525_393_549_406.png	AP1                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/526_451_548_466.png	AP1                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/568_385_598_400.png	APN7                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/569_758_591_772.png	AP1                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/606_659_636_675.png	ACP5                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/615_679_643_694.png	APN7                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/619_403_643_417.png	AP1                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/622_454_653_469.png	APN7                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/655_758_677_773.png	AP1                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/724_659_754_673.png	ACP4                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/842_659_870_674.png	ACP4                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/961_659_990_674.png	ACP4                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/1078_659_1108_674.png	ACP2                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1084_760_1106_775.png	AP1                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1104_402_1125_418.png	AP1                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/1116_680_1146_695.png	APN8                     	0.9825
/home/gpuadmin/dataset/test/output_product_crop/1120_783_1149_798.png	ASF2                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1174_793_1207_808.png	AMT2                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/1196_659_1225_673.png	ACP2                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1241_666_1272_681.png	ACP2                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1264_697_1284_712.png	AP1                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1352_633_1382_648.png	APN7                     	0.9988
/home/gpuadmin/dataset/test/output_product_crop/1368_588_1399_603.png	AMT1                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1377_562_1408_577.png	ACP5                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1462_676_1492_692.png	APN7                     	0.9999
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/home/gpuadmin/dataset/test/output_product_crop/61_885_91_900.png	AEM2                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/68_530_99_545.png	AEM4                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/79_593_110_608.png	AEM1                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/160_592_191_607.png	AEM4                     	0.9997
/home/gpuadmin/dataset/test/output_product_crop/204_839_234_853.png	AMT4                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/267_595_299_611.png	AMT4                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/736_294_768_310.png	APN9                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/745_600_777_615.png	APN9                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/748_530_771_545.png	AP1                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/756_221_787_236.png	ACP1                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/801_520_835_536.png	APN9                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/826_594_849_610.png	AP1                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/829_230_859_246.png	AMT4                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/837_318_869_333.png	APN9                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/897_530_918_546.png	AP1                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/1305_530_1335_545.png	AEM4                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1317_591_1349_607.png	AEM4                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1320_947_1353_960.png	AEM2                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/1398_593_1428_608.png	AEM1                     	0.9999
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/home/gpuadmin/dataset/test/output_product_crop/964_661_997_675.png	CMC3                     	0.9999
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/home/gpuadmin/dataset/test/output_product_crop/341_276_376_291.png	CSF24                    	0.9545
/home/gpuadmin/dataset/test/output_product_crop/351_296_379_310.png	CPN4                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/351_384_382_399.png	CSF21                    	0.9999
/home/gpuadmin/dataset/test/output_product_crop/355_280_399_293.png	B27                      	0.3122
/home/gpuadmin/dataset/test/output_product_crop/358_364_392_379.png	CSF12                    	0.9999
/home/gpuadmin/dataset/test/output_product_crop/389_283_418_298.png	PN4                      	0.9606
/home/gpuadmin/dataset/test/output_product_crop/417_985_448_999.png	CBP2                     	0.9997
/home/gpuadmin/dataset/test/output_product_crop/435_812_468_828.png	CMC5                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/439_386_471_402.png	CSF21                    	0.9999
/home/gpuadmin/dataset/test/output_product_crop/452_298_485_314.png	CSF12                    	0.9999
/home/gpuadmin/dataset/test/output_product_crop/664_349_702_364.png	CMBK2                    	0.9999
/home/gpuadmin/dataset/test/output_product_crop/727_393_755_408.png	CSF1                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/816_989_847_1004.png	CBP2                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/854_891_883_906.png	CMC5                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/1056_656_1092_671.png	CMBK2                    	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1107_628_1135_642.png	CSF1                     	0.9818
/home/gpuadmin/dataset/test/output_product_crop/1116_607_1140_621.png	CP1                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/1149_932_1181_946.png	CBP2                     	0.9986
/home/gpuadmin/dataset/test/output_product_crop/1150_723_1184_738.png	CSF24                    	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1151_613_1182_627.png	SF21                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1158_702_1191_718.png	CSF12                    	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1194_889_1226_906.png	CMC5                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1213_723_1248_737.png	CSF21                    	0.9989
/home/gpuadmin/dataset/test/output_product_crop/1222_701_1253_715.png	CPN4                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/1238_605_1273_620.png	CSF12                    	0.9998
/home/gpuadmin/dataset/test/output_product_crop/1261_687_1294_702.png	MC5                      	0.9999
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/home/gpuadmin/dataset/test/output_product_crop/325_242_360_257.png	CSF24                    	0.9999
/home/gpuadmin/dataset/test/output_product_crop/333_350_366_364.png	CSF21                    	0.9999
/home/gpuadmin/dataset/test/output_product_crop/335_262_362_277.png	CPN4                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/341_329_375_344.png	CSF12                    	0.9999
/home/gpuadmin/dataset/test/output_product_crop/354_372_393_387.png	CPN12                    	0.9999
/home/gpuadmin/dataset/test/output_product_crop/365_698_402_713.png	CPN12                    	0.9999
/home/gpuadmin/dataset/test/output_product_crop/373_248_401_263.png	PN4                      	0.9398
/home/gpuadmin/dataset/test/output_product_crop/380_247_412_262.png	PN4                      	0.9131
/home/gpuadmin/dataset/test/output_product_crop/399_985_431_1000.png	CBP2                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/410_241_434_256.png	CP3                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/418_887_451_901.png	CMC5                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/422_351_455_367.png	CSF21                    	0.9999
/home/gpuadmin/dataset/test/output_product_crop/434_264_469_279.png	CSF12                    	0.9999
/home/gpuadmin/dataset/test/output_product_crop/664_323_702_338.png	CMBK2                    	0.9999
/home/gpuadmin/dataset/test/output_product_crop/728_366_756_382.png	CSF1                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/816_989_847_1004.png	CBP2                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/846_269_870_284.png	CP3                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/854_890_883_905.png	CMC5                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1110_691_1149_705.png	CMBK2                    	0.9972
/home/gpuadmin/dataset/test/output_product_crop/1149_932_1180_946.png	CBP2                     	0.9995
/home/gpuadmin/dataset/test/output_product_crop/1163_663_1192_678.png	CSF1                     	0.9999
